a,dureeFeu,ecarts
1.7,31.6,294.3647918589995
1.7,31.8,304.2557941202169
1.7,32.0,313.4554438840329
1.7,32.2,324.4405136545594
1.7,32.4,335.2235389294876
1.7,32.6,306.9970124498957
1.7,32.8,319.2830404592709
1.7,33.0,331.12500798668646
1.7,33.2,343.8428278260677
1.7,33.4,359.70460017841174
1.7,33.6,337.5431661259811
1.7,33.8,319.6202793898444
1.7,34.0,312.07747680806136
1.7,34.2,259.00002466813646
1.7,34.4,249.02392809892618
1.7,34.6,236.33255196203856
1.7,34.8,247.97927300631255
1.7,35.0,260.88430424955254
1.7,35.2,272.3368122945317
1.7,35.4,283.46826458728253
1.7,35.6,294.9516649504088
1.7,35.8,305.2879783372146
1.7,36.0,314.00903146344007
1.7,36.2,323.37325422807044
1.7,36.400000000000006,332.50852255343307
1.7,36.6,341.96608034454505
1.7,36.8,350.7801573452325
1.7,37.0,360.2223251744718
1.7,37.2,372.9441719561672
1.7,37.400000000000006,370.34567298223715
1.7,37.6,343.46487958669877
1.7,37.8,314.44891024053675
1.7,38.0,312.60976695146746
1.7,38.2,283.0596783623871
1.7,38.400000000000006,262.01595242680895
1.7,38.6,278.9017423213852
1.7,38.8,253.27687631342235
1.7,39.0,267.5413752910645
1.7,39.2,281.59778383414255
1.7,39.400000000000006,293.7413187577146
1.7,39.6,305.91385633838763
1.7,39.8,316.8604027700343
1.725,20.0,325.4328430261653
1.725,20.2,308.2513515186596
1.725,20.4,326.65712424773756
1.725,20.6,347.4737992210431
1.725,20.8,369.0815787931449
1.725,21.0,386.9180551346517
1.725,21.2,404.61948617267757
1.725,21.4,418.2786169516678
1.725,21.6,431.24539916865496
1.725,21.8,416.82405404646636
1.725,22.0,379.9684339495096
1.725,22.2,368.8478076225364
1.725,22.4,340.9663817983635
1.725,22.6,346.3769785227504
1.725,22.8,211.84682922240984
1.725,23.0,227.95736653900823
1.725,23.2,242.9103052793303
1.725,23.4,254.96185974534433
1.725,23.6,267.2263211545399
1.725,23.8,279.90000380614345
1.725,24.0,291.68915424106143
1.725,24.2,305.42520105420306
1.725,24.4,322.2020096831171
1.725,24.6,339.4078052448104
1.725,24.8,358.1660025274727
1.725,25.0,375.17483645571815
1.725,25.2,391.23889696840405
1.725,25.4,404.6268030183736
1.725,25.6,418.69139862910544
1.725,25.8,385.0685294386218
1.725,26.0,352.0450838587003
1.725,26.2,308.1316388342198
1.725,26.4,286.42133807636856
1.725,26.6,169.4029315958759
1.725,26.8,187.02141678354062
1.725,27.0,204.70716544192098
1.725,27.2,223.64776130845596
1.725,27.4,240.430595609075
1.725,27.6,256.1611375796409
1.725,27.8,273.0118502050461
1.725,28.0,285.28211192161854
1.725,28.200000000000003,297.8786585056709
1.725,28.4,309.24176346483574
1.725,28.6,320.3698691476408
1.725,28.8,329.42781332176037
1.725,29.0,342.33860560170564
1.725,29.200000000000003,354.03622126458913
1.725,29.4,368.6286454138877
1.725,29.6,356.0344342007494
1.725,29.8,318.21704335261165
1.725,30.0,304.92192282650285
1.725,30.200000000000003,304.9434903659368
1.725,30.4,273.7175759236349
1.725,30.6,229.53588927979857
1.725,30.8,244.2606643883795
1.725,31.0,258.2033959086848
1.725,31.200000000000003,270.46365516612275
1.725,31.4,282.24589389538676
1.725,31.6,293.52305427013096
1.725,31.8,303.3501491078886
1.725,32.0,312.9156999509204
1.725,32.2,323.83278932013366
1.725,32.4,334.6508198210479
1.725,32.6,306.9787742210769
1.725,32.8,318.5272731879773
1.725,33.0,331.3160529293731
1.725,33.2,346.4168871854313
1.725,33.4,337.3056924960337
1.725,33.6,309.9821523523249
1.725,33.8,294.2305473209311
1.725,34.0,265.3017091670286
1.725,34.2,248.90738401029614
1.725,34.4,220.6376645902768
1.725,34.6,235.74889257756297
1.725,34.8,247.9953792529784
1.725,35.0,260.11598679064326
1.725,35.2,272.3293472541301
1.725,35.4,282.36835475503
1.725,35.6,294.3742088300613
1.725,35.8,304.2864444555203
1.725,36.0,313.1139868383868
1.725,36.2,323.1203513222847
1.725,36.400000000000006,331.74006978888116
1.725,36.6,341.9735352099969
1.725,36.8,350.8438963407975
1.725,37.0,361.8842004730757
1.725,37.2,374.55043439838516
1.725,37.400000000000006,340.61034097866946
1.725,37.6,300.59865372193985
1.725,37.8,300.4237314863764
1.725,38.0,280.772345159143
1.725,38.2,247.35731281058094
1.725,38.400000000000006,262.15667458646845
1.725,38.6,237.79119612175364
1.725,38.8,253.07155678162025
1.725,39.0,267.03853057083916
1.725,39.2,281.21041699464877
1.725,39.400000000000006,293.5354058779501
1.725,39.6,306.46601018594407
1.725,39.8,316.6875583996602
1.75,20.0,325.1270051578326
1.75,20.2,307.65947384812483
1.75,20.4,326.2879221547349
1.75,20.6,346.88575611792726
1.75,20.8,368.79523573168404
1.75,21.0,387.07840506871776
1.75,21.2,404.4134988182739
1.75,21.4,418.37896823074783
1.75,21.6,432.1271050633763
1.75,21.8,387.273143699543
1.75,22.0,364.0843538138527
1.75,22.2,321.84618652976405
1.75,22.4,340.714150308315
1.75,22.6,346.87046765391585
1.75,22.8,211.17690937142413
1.75,23.0,227.4224251340604
1.75,23.2,242.54375180143487
1.75,23.4,254.72108818385956
1.75,23.6,266.5587735467955
1.75,23.8,279.4152048780366
1.75,24.0,291.770215892932
1.75,24.2,304.9397216818835
1.75,24.4,321.3968631357092
1.75,24.6,338.6616437424932
1.75,24.8,357.1998585620897
1.75,25.0,374.4089312307879
1.75,25.2,390.73100285636826
1.75,25.4,404.8015409267264
1.75,25.6,393.3255249262644
1.75,25.8,351.3707678064744
1.75,26.0,294.25319926060234
1.75,26.2,308.5072565271642
1.75,26.4,286.0554752178236
1.75,26.6,168.60274609559895
1.75,26.8,186.20124251914905
1.75,27.0,203.7581274222236
1.75,27.2,222.9575018626424
1.75,27.4,240.20955518552648
1.75,27.6,255.19534592291177
1.75,27.8,272.41371097769087
1.75,28.0,284.4045413644291
1.75,28.200000000000003,297.5772097615296
1.75,28.4,308.71203229508905
1.75,28.6,319.58935600881637
1.75,28.8,328.73828247479435
1.75,29.0,341.85505811789324
1.75,29.200000000000003,353.80621022933565
1.75,29.4,355.46722940690415
1.75,29.6,328.2108356275041
1.75,29.8,320.6456213434249
1.75,30.0,306.28455698154124
1.75,30.200000000000003,289.7563956411101
1.75,30.4,214.12437087602382
1.75,30.6,229.41550206530374
1.75,30.8,243.4313656192939
1.75,31.0,257.23276323790117
1.75,31.200000000000003,269.9970593790024
1.75,31.4,281.3568574003961
1.75,31.6,293.12579595486517
1.75,31.8,302.934762426015
1.75,32.0,312.3283351772492
1.75,32.2,323.0426956605408
1.75,32.4,333.96852384555586
1.75,32.6,306.3551202689418
1.75,32.8,317.978360343653
1.75,33.0,332.4747529647379
1.75,33.2,348.05206537578965
1.75,33.4,296.9258004371547
1.75,33.6,302.97986593446126
1.75,33.8,270.8415060971038
1.75,34.0,243.7809291360973
1.75,34.2,205.23278797544663
1.75,34.4,219.84703447020976
1.75,34.6,234.90087672152472
1.75,34.8,247.55367106306534
1.75,35.0,259.29178747866797
1.75,35.2,271.6058181958177
1.75,35.4,281.44540920110796
1.75,35.6,293.5174121174543
1.75,35.8,304.04920485474827
1.75,36.0,312.7962450742014
1.75,36.2,322.6462930159873
1.75,36.400000000000006,331.4478999814959
1.75,36.6,341.75783771391934
1.75,36.8,351.79802027465337
1.75,37.0,364.2150103124717
1.75,37.2,335.52612015444726
1.75,37.400000000000006,322.7213834729783
1.75,37.6,287.00470191441934
1.75,37.8,267.95569453746083
1.75,38.0,231.85147375382428
1.75,38.2,247.21120649306897
1.75,38.400000000000006,262.2239002992886
1.75,38.6,237.55611993743406
1.75,38.8,252.4941429630158
1.75,39.0,266.655849616413
1.75,39.2,280.8206374718255
1.75,39.400000000000006,293.9028328826395
1.75,39.6,306.1577991673647
1.75,39.8,316.6341273274743
1.775,20.0,324.7668540842039
1.775,20.2,307.159026410792
1.775,20.4,325.77151605664955
1.775,20.6,346.15158738204235
1.775,20.8,368.42896823930624
1.775,21.0,387.29727720742494
1.775,21.2,404.19741556803683
1.775,21.4,418.74005266913036
1.775,21.6,406.5536119527641
1.775,21.8,365.9839701399648
1.775,22.0,351.3502171740701
1.775,22.2,320.9127547813286
1.775,22.4,340.09942888991884
1.775,22.6,192.3900080995435
1.775,22.8,210.44055965464
1.775,23.0,227.04359742936091
1.775,23.2,241.97047103112675
1.775,23.4,254.22794303874255
1.775,23.6,266.07224745108573
1.775,23.8,278.7738884799167
1.775,24.0,291.52663861508734
1.775,24.2,304.55542681805537
1.775,24.4,320.5618391185967
1.775,24.6,337.98579936490773
1.775,24.8,356.5290786299514
1.775,25.0,374.0073011084323
1.775,25.2,390.2328147361096
1.775,25.4,405.4881784023488
1.775,25.6,372.0576854102239
1.775,25.8,340.62799796168804
1.775,26.0,293.69557593401504
1.775,26.2,308.0680428955914
1.775,26.4,152.5529015157568
1.775,26.6,168.05777966946528
1.775,26.8,185.37542543138963
1.775,27.0,202.9070748371742
1.775,27.2,222.21390065418683
1.775,27.4,240.2173921008347
1.775,27.6,254.42376167010764
1.775,27.8,271.32283348443116
1.775,28.0,283.77178585897605
1.775,28.200000000000003,296.96588321182816
1.775,28.4,307.94960292157185
1.775,28.6,318.6801530943103
1.775,28.8,328.1517973783149
1.775,29.0,341.1196453986922
1.775,29.200000000000003,354.7080469006596
1.775,29.4,332.4356031963646
1.775,29.6,302.0538618453712
1.775,29.8,288.1506857784173
1.775,30.0,288.4585608144327
1.775,30.200000000000003,196.20802413737732
1.775,30.4,213.17705917486143
1.775,30.6,229.3715807210171
1.775,30.8,242.77606613942993
1.775,31.0,256.3780023975188
1.775,31.200000000000003,269.13182237089836
1.775,31.4,281.3317575279415
1.775,31.6,292.62799820469934
1.775,31.8,302.0910522662643
1.775,32.0,311.738931083555
1.775,32.2,322.002537463671
1.775,32.4,293.5458904709883
1.775,32.6,306.2948505560802
1.775,32.8,317.7988611060002
1.775,33.0,334.5367461407929
1.775,33.2,309.35356925244236
1.775,33.4,286.9201745999033
1.775,33.6,277.327374409598
1.775,33.8,226.91469039473802
1.775,34.0,190.1007514748328
1.775,34.2,204.72963117868528
1.775,34.4,219.17745558153197
1.775,34.6,234.0870264277708
1.775,34.8,247.78160450896317
1.775,35.0,258.595890285575
1.775,35.2,270.73680870534224
1.775,35.4,280.72830906329796
1.775,35.6,292.87210609976444
1.775,35.8,303.1710038030787
1.775,36.0,312.86022064906183
1.775,36.2,321.72029174057707
1.775,36.400000000000006,330.943826072906
1.775,36.6,341.16705749720893
1.775,36.8,353.80727870922595
1.775,37.0,334.03323023553156
1.775,37.2,311.40239390583565
1.775,37.400000000000006,275.80141397081354
1.775,37.6,254.80010374288386
1.775,37.8,217.2365549642144
1.775,38.0,231.31661932989763
1.775,38.2,246.70675329847558
1.775,38.400000000000006,262.51592337290816
1.775,38.6,236.6774590462138
1.775,38.8,252.38931623663746
1.775,39.0,266.2338833566454
1.775,39.2,280.9150262547291
1.775,39.400000000000006,293.84846079596537
1.775,39.6,305.7901521727765
1.775,39.8,316.5350630361347
1.8,20.0,324.4881998599483
1.8,20.2,306.92357057690657
1.8,20.4,325.14253672035704
1.8,20.6,345.53773756996594
1.8,20.8,368.04816740162835
1.8,21.0,387.52971046138055
1.8,21.2,404.05707798241616
1.8,21.4,419.5717217986255
1.8,21.6,388.50344215561637
1.8,21.8,349.7345926525627
1.8,22.0,304.98797389065805
1.8,22.2,320.2797588529538
1.8,22.4,327.4903025264778
1.8,22.6,192.1560855769193
1.8,22.8,209.76494546732948
1.8,23.0,226.73453079405004
1.8,23.2,241.5063740741297
1.8,23.4,253.71506012805202
1.8,23.6,265.79561346582034
1.8,23.8,278.36612580686756
1.8,24.0,291.28767008861365
1.8,24.2,304.3097263956506
1.8,24.4,319.95938821899335
1.8,24.6,337.6090237746364
1.8,24.8,356.141119603597
1.8,25.0,373.3907946291048
1.8,25.2,389.8621150891731
1.8,25.4,379.1661293021753
1.8,25.6,338.4797620012479
1.8,25.8,300.1542074136128
1.8,26.0,293.3565315509539
1.8,26.2,307.43420182702255
1.8,26.4,152.09045656454953
1.8,26.6,167.40938418257485
1.8,26.8,184.8527574220706
1.8,27.0,202.144443469099
1.8,27.2,221.58063327983436
1.8,27.4,239.7963678590572
1.8,27.6,253.83629028980926
1.8,27.8,270.6586628376356
1.8,28.0,283.84715391067544
1.8,28.200000000000003,296.20641980951245
1.8,28.4,307.1417305901129
1.8,28.6,317.79488090904204
1.8,28.8,327.90637252219375
1.8,29.0,340.719905070838
1.8,29.200000000000003,337.58879824748874
1.8,29.4,314.47471623480965
1.8,29.6,272.36114766582523
1.8,29.8,288.74942235487316
1.8,30.0,268.93087176984034
1.8,30.200000000000003,195.8479834061498
1.8,30.4,212.36160629266885
1.8,30.6,228.7562733563011
1.8,30.8,242.28911432712007
1.8,31.0,255.83439060996773
1.8,31.200000000000003,268.3336817660908
1.8,31.4,280.67707314800464
1.8,31.6,292.1046964360866
1.8,31.8,301.622941314783
1.8,32.0,311.2212557478851
1.8,32.2,321.180933970217
1.8,32.4,292.6893924533037
1.8,32.6,306.60580536366405
1.8,32.8,318.75954055453735
1.8,33.0,309.1299740661963
1.8,33.2,282.8593099785589
1.8,33.4,261.7582745710159
1.8,33.6,233.98263832812285
1.8,33.8,226.47044704873127
1.8,34.0,189.77509666195095
1.8,34.2,204.2180884861945
1.8,34.4,218.63960584366384
1.8,34.6,233.54319031349831
1.8,34.8,247.69940811460089
1.8,35.0,258.0730677804435
1.8,35.2,270.34681694936415
1.8,35.4,280.4492362009013
1.8,35.6,291.83369920752045
1.8,35.8,302.31554156793294
1.8,36.0,312.2434994989204
1.8,36.2,320.9168425908222
1.8,36.400000000000006,331.0769381286632
1.8,36.6,341.77640978320494
1.8,36.8,330.2203483657335
1.8,37.0,308.626284187823
1.8,37.2,288.2337812220341
1.8,37.400000000000006,241.2853869469043
1.8,37.6,243.83904142217582
1.8,37.8,217.2697200708591
1.8,38.0,230.98250283596946
1.8,38.2,246.25353419255725
1.8,38.400000000000006,262.17010153028286
1.8,38.6,235.86421768366802
1.8,38.8,251.84821524580877
1.8,39.0,266.57219202459123
1.8,39.2,280.5861047108773
1.8,39.400000000000006,293.4237446676009
1.8,39.6,305.55315707956674
1.8,39.8,317.2973173932884
1.825,20.0,324.2478056381693
1.825,20.2,306.68218805242077
1.825,20.4,324.54009038847227
1.825,20.6,345.0287513277424
1.825,20.8,367.5434636279712
1.825,21.0,387.7272903814127
1.825,21.2,404.14587825770207
1.825,21.4,402.3482761891668
1.825,21.6,362.0347323801333
1.825,21.8,334.75830849662475
1.825,22.0,304.16531638450124
1.825,22.2,319.9379572092044
1.825,22.4,171.47570074047428
1.825,22.6,191.99173572949604
1.825,22.8,209.17885089760384
1.825,23.0,226.41508309265043
1.825,23.2,241.2378685900054
1.825,23.4,253.2643630332207
1.825,23.6,265.3599306150406
1.825,23.8,277.87234970752013
1.825,24.0,291.3495764284622
1.825,24.2,303.95475222565324
1.825,24.4,319.343317780932
1.825,24.6,337.1306863157348
1.825,24.8,355.51324076719953
1.825,25.0,373.07060449831135
1.825,25.2,389.9905660734059
1.825,25.4,357.95469827012397
1.825,25.6,328.79159875921204
1.825,25.8,281.7672654994629
1.825,26.0,292.9955598196165
1.825,26.2,137.21758607278036
1.825,26.4,151.45207947095727
1.825,26.6,166.69875780329932
1.825,26.8,184.34827612146978
1.825,27.0,201.60377036107133
1.825,27.2,221.30290963570323
1.825,27.4,239.38599739663914
1.825,27.6,253.70718906898534
1.825,27.8,269.9555754412367
1.825,28.0,283.7531962500143
1.825,28.200000000000003,295.8204546875362
1.825,28.4,306.4301277694512
1.825,28.6,316.9608501927481
1.825,28.8,328.01556759726236
1.825,29.0,341.4451918632561
1.825,29.200000000000003,317.06351375562747
1.825,29.4,287.0037763740837
1.825,29.6,272.24624588122583
1.825,29.8,270.8079566871825
1.825,30.0,177.2170441615462
1.825,30.200000000000003,195.30560986811582
1.825,30.4,211.7961817813436
1.825,30.6,228.3455542973268
1.825,30.8,241.71761844864727
1.825,31.0,255.77904869301875
1.825,31.200000000000003,267.902267789475
1.825,31.4,279.6998042964923
1.825,31.6,291.170447480944
1.825,31.8,301.0703475164802
1.825,32.0,310.6169408293325
1.825,32.2,321.19357420300764
1.825,32.4,292.0655386159737
1.825,32.6,306.31973801548105
1.825,32.8,320.86156039456813
1.825,33.0,289.29602964470405
1.825,33.2,271.9564503948748
1.825,33.4,260.4835700053615
1.825,33.6,208.9062655248223
1.825,33.8,170.91073696725817
1.825,34.0,188.93186692072032
1.825,34.2,203.60208164693498
1.825,34.4,218.14964482320156
1.825,34.6,233.31437934934337
1.825,34.8,247.33232624633126
1.825,35.0,258.07233265632544
1.825,35.2,269.74264933523443
1.825,35.4,280.81633509172025
1.825,35.6,290.85869751206326
1.825,35.8,302.1099091946231
1.825,36.0,311.3756390059238
1.825,36.2,320.32863994064206
1.825,36.400000000000006,331.76603383923737
1.825,36.6,343.44337338190263
1.825,36.8,295.01546758148606
1.825,37.0,299.8061472350947
1.825,37.2,238.32379735372174
1.825,37.400000000000006,241.22538647334693
1.825,37.6,203.54825081666237
1.825,37.8,217.0774170041732
1.825,38.0,230.73311820146333
1.825,38.2,246.1911602375136
1.825,38.400000000000006,262.0714901140557
1.825,38.6,235.19322744224013
1.825,38.8,251.2931790655042
1.825,39.0,266.21146114877683
1.825,39.2,280.27074002511813
1.825,39.400000000000006,293.1237580257668
1.825,39.6,305.4519311674894
1.825,39.8,317.687430899957
1.85,20.0,291.2292290668682
1.85,20.2,306.4254845956468
1.85,20.4,323.96995004355387
1.85,20.6,344.53926638246026
1.85,20.8,367.0698001909159
1.85,21.0,387.77350041604984
1.85,21.2,404.6638419765314
1.85,21.4,383.0200906157472
1.85,21.6,334.7444770259349
1.85,21.8,288.65197977080084
1.85,22.0,303.58826510098913
1.85,22.2,310.400968360502
1.85,22.4,171.24232882027013
1.85,22.6,191.86511888202597
1.85,22.8,208.63133069411413
1.85,23.0,226.12245894567394
1.85,23.2,240.84589188967755
1.85,23.4,252.90623903443304
1.85,23.6,264.739809394711
1.85,23.8,277.36672693277393
1.85,24.0,291.2247913541997
1.85,24.2,303.5857440363904
1.85,24.4,318.7553584603984
1.85,24.6,336.63316016499215
1.85,24.8,354.9764791762707
1.85,25.0,372.9321139184269
1.85,25.2,367.76013481066065
1.85,25.4,345.3568470248241
1.85,25.6,286.56182037253205
1.85,25.8,281.44277625107446
1.85,26.0,292.91375943785806
1.85,26.2,136.69315904400702
1.85,26.4,150.92081168492132
1.85,26.6,166.18007651688782
1.85,26.8,183.60440194093968
1.85,27.0,201.35944861969074
1.85,27.2,220.7216073006554
1.85,27.4,238.9194354534107
1.85,27.6,253.60688127951664
1.85,27.8,269.0146809522698
1.85,28.0,283.67787271539066
1.85,28.200000000000003,294.9934254129089
1.85,28.4,305.9975618643138
1.85,28.6,316.47059407903123
1.85,28.8,329.2242385117863
1.85,29.0,318.0297543631606
1.85,29.200000000000003,287.0530490566178
1.85,29.4,255.08469970696976
1.85,29.6,272.04027303975755
1.85,29.8,232.93548660201537
1.85,30.0,176.5407542904064
1.85,30.200000000000003,194.46121935798166
1.85,30.4,211.40346315137327
1.85,30.6,227.82348541763616
1.85,30.8,241.11840547025926
1.85,31.0,255.1428878964458
1.85,31.200000000000003,267.22074395071866
1.85,31.4,278.7955241765327
1.85,31.6,290.1662176574874
1.85,31.8,300.2709445187554
1.85,32.0,309.8638487647704
1.85,32.2,321.15524911857585
1.85,32.4,291.80182459047865
1.85,32.6,307.1268709262546
1.85,32.8,287.80546983341605
1.85,33.0,257.8781147647411
1.85,33.2,244.9807530376181
1.85,33.4,218.03539058039112
1.85,33.6,178.25301059655806
1.85,33.8,170.24076694982296
1.85,34.0,188.0118282972491
1.85,34.2,203.32067587677454
1.85,34.4,218.35584086517747
1.85,34.6,232.66988582218633
1.85,34.8,246.78529003231438
1.85,35.0,258.02609742017125
1.85,35.2,269.11284057073846
1.85,35.4,280.83069148860363
1.85,35.6,290.048641326157
1.85,35.8,301.35841266786224
1.85,36.0,310.7172527362033
1.85,36.2,320.58039153250417
1.85,36.400000000000006,333.24703046491527
1.85,36.6,312.95421534348867
1.85,36.8,286.18689109720725
1.85,37.0,250.693978530945
1.85,37.2,228.08347389163941
1.85,37.400000000000006,189.07142484745498
1.85,37.6,203.17681905413804
1.85,37.8,216.70351156919278
1.85,38.0,230.4137693567802
1.85,38.2,246.1987967928393
1.85,38.400000000000006,219.873861935482
1.85,38.6,234.6168702856813
1.85,38.8,251.20288958764874
1.85,39.0,265.7546732081224
1.85,39.2,279.97654361316813
1.85,39.400000000000006,292.92618423626135
1.85,39.6,305.8934900699332
1.85,39.8,317.6256008790929
1.875,20.0,290.876245765866
1.875,20.2,306.114554495256
1.875,20.4,323.50570584514435
1.875,20.6,344.2875668138364
1.875,20.8,366.690678154917
1.875,21.0,387.8569721378417
1.875,21.2,405.55811114454315
1.875,21.4,363.15774123682064
1.875,21.6,335.0144126830876
1.875,21.8,288.2306929213505
1.875,22.0,303.2082226051273
1.875,22.2,310.50806056771205
1.875,22.4,170.87159758891983
